Left_x,Left_y,Right_x,Right_y,time(s),Encoder,Scissor_metric
-0.286226761,0.067009554,-0.434714395,-0.079610721,3.319427013,0.641054925,0.148487634
-0.286226761,0.067009554,-0.434714395,-0.079610721,3.416158676,0.64599647,0.148487634
-0.286226761,0.067009554,-0.434714395,-0.079610721,3.515215158,0.646866574,0.148487634
-0.293569986,0.070247743,-0.4456313,-0.076482044,3.626624346,0.644174195,0.152061314
-0.293569986,0.070247743,-0.4456313,-0.076482044,3.723764181,0.636047723,0.152061314
-0.293569986,0.070247743,-0.4456313,-0.076482044,3.819088221,0.631385258,0.152061314
-0.357317507,0.071421413,-0.285203148,-0.081615438,3.916475058,0.608959519,-0.072114358
-0.357317507,0.071421413,-0.285203148,-0.081615438,4.019727707,0.603262772,-0.072114358
-0.395433965,0.08394178,-0.272708425,-0.066781053,4.148394585,0.61331004,-0.12272554
-0.395433965,0.08394178,-0.272708425,-0.066781053,4.218548059,0.61363838,-0.12272554
-0.395433965,0.08394178,-0.272708425,-0.066781053,4.315638542,0.620139546,-0.12272554
-0.461694352,0.094700567,-0.300979974,-0.060422743,4.419179201,0.623685648,-0.160714378
-0.461694352,0.094700567,-0.300979974,-0.060422743,4.521952391,0.628003348,-0.160714378
-0.475436005,0.091427462,-0.336813166,-0.077370131,4.622960806,0.628003348,-0.13862284
-0.413332395,0.088637359,-0.372373387,-0.08450261,4.722538948,0.621485743,-0.040959008
-0.413332395,0.088637359,-0.372373387,-0.08450261,4.834373951,0.600668855,-0.040959008
-0.367836568,0.014165889,-0.480224744,0.003947361,4.920050859,0.600668855,0.112388176
-0.283888562,0.077250422,-0.435058346,-0.067006193,5.015843153,0.580180323,0.151169784
-0.283888562,0.077250422,-0.435058346,-0.067006193,5.115751266,0.581822039,0.151169784
-0.284537222,0.065943858,-0.45553052,-0.077843941,5.223258495,0.581822039,0.170993299
-0.284537222,0.065943858,-0.45553052,-0.077843941,5.315502167,0.600455446,0.170993299
-0.297061293,0.065526328,-0.458256798,-0.070031787,5.420591116,0.613950295,0.161195505
-0.302099566,0.082075131,-0.399935859,-0.076754149,5.518432617,0.606890955,0.097836292
-0.302099566,0.082075131,-0.399935859,-0.076754149,5.61555624,0.607137214,0.097836292
-0.344896788,0.068670419,-0.301980275,-0.085314838,5.72145915,0.598025722,-0.042916512
-0.379477973,0.086451643,-0.271984962,-0.064098654,5.831406116,0.583283167,-0.107493011
-0.379477973,0.086451643,-0.271984962,-0.064098654,5.928614855,0.589948496,-0.107493011
-0.421181192,0.092051302,-0.282866823,-0.058574492,6.020401478,0.594775124,-0.13831437
-0.421181192,0.092051302,-0.282866823,-0.058574492,6.119694948,0.600521117,-0.13831437
-0.450153527,0.094761999,-0.287837983,-0.049384604,6.224054337,0.610387797,-0.162315544
-0.468606293,0.093789152,-0.297824728,-0.064405902,6.326833963,0.616445691,-0.170781565
-0.468606293,0.093789152,-0.297824728,-0.064405902,6.4208951,0.615427834,-0.170781565
-0.461076262,0.092255125,-0.336548325,-0.078368332,6.517979383,0.628610782,-0.124527937
-0.371879769,0.086814348,-0.372906245,-0.079832946,6.623281002,0.613884624,0.001026477
-0.371879769,0.086814348,-0.372906245,-0.079832946,6.72445941,0.606579011,0.001026477
-0.309062096,0.08140793,-0.408221829,-0.073787376,6.82208395,0.606053672,0.099159733
-0.309062096,0.08140793,-0.408221829,-0.073787376,6.9184165,0.616248707,0.099159733
-0.272747464,0.069464432,-0.439897944,-0.073354282,7.02157402,0.628249621,0.16715048
-0.295496056,0.063592538,-0.462287205,-0.074851393,7.121156931,0.634603034,0.166791149
-0.295496056,0.063592538,-0.462287205,-0.074851393,7.219735146,0.636228311,0.166791149
-0.303718841,0.076736949,-0.44665279,-0.068773327,7.315288782,0.616478527,0.14293395
-0.303718841,0.076736949,-0.44665279,-0.068773327,7.415630102,0.605692496,0.14293395
-0.303718841,0.076736949,-0.44665279,-0.068773327,7.515544891,0.594496044,0.14293395
-0.367303044,0.069463824,-0.281601703,-0.077204217,7.618036509,0.595267642,-0.085701342
-0.367303044,0.069463824,-0.281601703,-0.077204217,7.723853827,0.579260972,-0.085701342
-0.367303044,0.069463824,-0.281601703,-0.077204217,7.821241379,0.591557363,-0.085701342
-0.434896885,0.09014946,-0.280258559,-0.053930152,7.920773983,0.59940474,-0.154638326
-0.434896885,0.09014946,-0.280258559,-0.053930152,8.017638922,0.603541852,-0.154638326
-0.46019795,0.094735127,-0.298951715,-0.049000972,8.124618053,0.606135754,-0.161246235
-0.485196558,0.091637343,-0.335651669,-0.07232181,8.215204954,0.596055665,-0.149544889
-0.485196558,0.091637343,-0.335651669,-0.07232181,8.321082115,0.586566586,-0.149544889
-0.453202334,0.089301502,-0.372344036,-0.087452519,8.421956539,0.564370666,-0.080858298
-0.406673361,0.172290722,-0.380688538,-0.012875837,8.523683786,0.546935703,-0.025984823
-0.406673361,0.172290722,-0.380688538,-0.012875837,8.62250042,0.538645083,-0.025984823
-0.310738325,0.077429175,-0.423406496,-0.076569811,8.721981764,0.539630104,0.112668171
-0.310738325,0.077429175,-0.423406496,-0.076569811,8.823370218,0.546492446,0.112668171
-0.289734093,0.063272602,-0.438953926,-0.083069034,8.920638084,0.561908091,0.149219833
-0.300703599,0.060898963,-0.450501422,-0.080099788,9.019652843,0.578949043,0.149797823
-0.300703599,0.060898963,-0.450501422,-0.080099788,9.116609097,0.581083277,0.149797823
-0.309207602,0.072252251,-0.416539458,-0.085079381,9.216118813,0.582019052,0.107331856
